date,open,low,high,close,volume
2016-04-01,55.04999923706055,54.56999969482422,55.61000061035156,53.83735275268555,24399200
2016-04-04,55.43000030517578,55.0,55.65999984741211,53.701717376708984,18928800
2016-04-05,55.189998626708984,54.459999084472656,55.29999923706055,52.85884475708008,19272300
2016-04-06,54.36000061035156,54.209999084472656,55.20000076293945,53.4013786315918,21188700
2016-04-07,54.869998931884766,54.22999954223633,54.90999984741211,52.761959075927734,19225100
2016-04-08,54.66999816894531,54.31999969482422,55.279998779296875,52.723201751708984,22167200
2016-04-11,54.4900016784668,54.29999923706055,55.150001525878906,52.616641998291016,21414200
2016-04-12,54.369998931884766,53.7599983215332,54.779998779296875,52.94603729248047,24944300
2016-04-13,55.119998931884766,54.88999938964844,55.439998626708984,53.62421417236328,20818000
2016-04-14,55.220001220703125,55.06999969482422,55.58000183105469,53.63390350341797,20877100
2016-04-15,55.29999923706055,55.11000061035156,55.91999816894531,53.91486358642578,28793800
2016-04-18,55.4900016784668,55.209999084472656,56.59000015258789,54.69960403442383,23150300
2016-04-19,56.630001068115234,55.68000030517578,56.77000045776367,54.63178634643555,29596800
2016-04-20,56.290000915527344,55.4900016784668,56.5,53.85673141479492,36195700
2016-04-21,55.79999923706055,55.41999816894531,56.22999954223633,54.040802001953125,38909100
2016-04-22,51.90999984741211,50.77000045776367,52.43000030517578,50.165523529052734,126834100
2016-04-25,51.779998779296875,51.630001068115234,52.130001068115234,50.48523712158203,33226900
2016-04-26,52.2599983215332,51.09000015258789,52.349998474121094,49.83612060546875,33532600
2016-04-27,51.47999954223633,50.54999923706055,51.5,49.35171127319336,43369300
2016-04-28,50.619998931884766,49.560001373291016,50.77000045776367,48.344139099121094,43134800
2016-04-29,49.349998474121094,49.349998474121094,50.25,48.3150749206543,48411700
2016-05-02,50.0,49.779998779296875,50.75,49.032005310058594,33114500
2016-05-03,50.34000015258789,49.599998474121094,50.40999984741211,48.227882385253906,26460200
2016-05-04,49.84000015258789,49.459999084472656,50.060001373291016,48.3150749206543,24257600
2016-05-05,49.869998931884766,49.72999954223633,50.29999923706055,48.38289260864258,25390700
2016-05-06,49.91999816894531,49.65999984741211,50.38999938964844,48.81886291503906,24715600
2016-05-09,50.4900016784668,50.0,50.59000015258789,48.50884246826172,17951600
2016-05-10,50.33000183105469,50.189998626708984,51.099998474121094,49.42921829223633,22891000
2016-05-11,51.130001068115234,51.0,51.779998779296875,49.458282470703125,24039100
2016-05-12,51.20000076293945,50.91999816894531,51.810001373291016,49.9039421081543,24102800
2016-05-13,51.439998626708984,51.040000915527344,51.900001525878906,49.48735427856445,22592300
2016-05-16,50.79999923706055,50.75,51.959999084472656,50.213966369628906,20032000
2016-05-17,51.720001220703125,50.36000061035156,51.72999954223633,49.27738952636719,27803500
2016-05-18,50.47999954223633,50.29999923706055,51.13999938964844,49.570068359375,24907500
2016-05-19,50.470001220703125,49.81999969482422,50.619998931884766,49.0920295715332,23842400
2016-05-20,50.47999954223633,50.400001525878906,51.220001220703125,49.38471221923828,23905800
2016-05-23,50.599998474121094,49.97999954223633,50.68000030517578,48.80910873413086,26118700
2016-05-24,50.70000076293945,50.400001525878906,51.709999084472656,50.33103942871094,34757900
2016-05-25,51.91999816894531,51.790000915527344,52.4900016784668,50.84810256958008,24040200
2016-05-26,51.93000030517578,51.36000061035156,51.97999954223633,50.62371063232422,24335200
2016-05-27,51.91999816894531,51.77000045776367,52.31999969482422,51.0432243347168,17653700
2016-05-31,52.2599983215332,52.08000183105469,53.0,51.706626892089844,37653100
2016-06-01,52.439998626708984,52.439998626708984,52.95000076293945,51.56028747558594,25324800
2016-06-02,52.63999938964844,51.84000015258789,52.7400016784668,51.19931411743164,22840800
2016-06-03,52.380001068115234,51.599998474121094,52.41999816894531,50.52615737915039,23081300
2016-06-06,51.9900016784668,51.88999938964844,52.349998474121094,50.85786056518555,18243300
2016-06-07,52.2400016784668,52.099998474121094,52.72999954223633,50.82858657836914,20866800
2016-06-08,52.02000045776367,51.869998931884766,52.439998626708984,50.77005386352539,21149400
2016-06-09,52.0,51.4900016784668,52.0,50.36030197143555,20305700
2016-06-10,51.04999923706055,51.040000915527344,52.04999923706055,50.22372055053711,25833200
2016-06-13,49.58000183105469,49.060001373291016,50.720001220703125,48.916419982910156,83217800
2016-06-14,49.900001525878906,49.56999969482422,50.099998474121094,48.61398696899414,42577100
2016-06-15,49.779998779296875,49.689998626708984,50.119998931884766,48.47740173339844,33757600
2016-06-16,49.52000045776367,49.5099983215332,50.470001220703125,49.16032028198242,31188600
2016-06-17,50.40999984741211,49.81999969482422,50.43000030517578,48.90666580200195,45710500
2016-06-20,50.63999938964844,50.029998779296875,50.83000183105469,48.84812927246094,35607900
2016-06-21,50.20000076293945,50.15999984741211,51.43000030517578,49.9407958984375,34097800
2016-06-22,51.08000183105469,50.95000076293945,51.459999084472656,49.74568176269531,28816800
2016-06-23,51.279998779296875,51.150001525878906,52.060001373291016,50.643226623535156,29028800
2016-06-24,49.810001373291016,49.52000045776367,50.939998626708984,48.61398696899414,133503000
2016-06-27,49.099998474121094,48.040000915527344,49.150001525878906,47.24815368652344,50216300
2016-06-28,48.91999816894531,48.66999816894531,49.470001220703125,48.23350524902344,38140700
2016-06-29,49.90999984741211,49.79999923706055,50.720001220703125,49.30665588378906,31304000
2016-06-30,50.720001220703125,50.5,51.29999923706055,49.921287536621094,28527800
2016-07-01,51.130001068115234,51.06999969482422,51.720001220703125,49.911529541015625,21400400
2016-07-05,50.83000183105469,50.7400016784668,51.279998779296875,49.921287536621094,24806400
2016-07-06,50.779998779296875,50.38999938964844,51.540000915527344,50.126163482666016,28167500
2016-07-07,51.41999816894531,51.06999969482422,51.61000061035156,50.126163482666016,19585200
2016-07-08,51.72999954223633,51.54999923706055,52.36000061035156,51.023712158203125,28391000
2016-07-11,52.5,52.470001220703125,52.83000183105469,51.306636810302734,22269200
2016-07-12,52.939998626708984,52.790000915527344,53.400001525878906,51.911502838134766,27317600
2016-07-13,53.560001373291016,53.18000030517578,53.86000061035156,52.20417785644531,25356800
2016-07-14,53.84000015258789,53.58000183105469,53.9900016784668,52.42856979370117,24545500
2016-07-15,53.95000076293945,53.209999084472656,54.0,52.38954544067383,32024400
2016-07-18,53.70000076293945,53.54999923706055,54.34000015258789,52.6431999206543,31433900
2016-07-19,53.709999084472656,52.93000030517578,53.900001525878906,51.79443359375,53336500
2016-07-20,56.150001525878906,55.529998779296875,56.84000015258789,54.545616149902344,89893300
2016-07-21,55.97999954223633,55.7599983215332,56.22999954223633,54.438297271728516,32776700
2016-07-22,56.08000183105469,55.779998779296875,56.630001068115234,55.18950653076172,32157200
2016-07-25,56.470001220703125,56.2599983215332,56.7400016784668,55.345603942871094,25610600
2016-07-26,56.52000045776367,56.5099983215332,57.290000915527344,55.37487030029297,28079000
2016-07-27,56.61000061035156,56.11000061035156,56.79999923706055,54.81877899169922,32327500
2016-07-28,56.0,55.720001220703125,56.369998931884766,54.83829116821289,37550400
2016-07-29,56.2599983215332,56.04999923706055,56.7599983215332,55.29682540893555,30558700
2016-08-01,56.599998474121094,56.13999938964844,56.75,55.19926834106445,26003400
2016-08-02,56.849998474121094,56.310001373291016,56.900001525878906,55.19926834106445,35122000
2016-08-03,56.68000030517578,56.4900016784668,57.11000061035156,55.579750061035156,22075600
2016-08-04,56.79999923706055,56.66999816894531,57.52000045776367,55.989498138427734,26587700
2016-08-05,57.650001525878906,57.45000076293945,58.209999084472656,56.54558563232422,29335200
2016-08-08,58.060001373291016,57.779998779296875,58.09000015258789,56.64314651489258,19473500
2016-08-09,58.16999816894531,58.02000045776367,58.5,56.77973556518555,16920700
2016-08-10,58.15999984741211,57.81999969482422,58.31999969482422,56.604122161865234,15756900
2016-08-11,58.029998779296875,58.029998779296875,58.45000076293945,56.877288818359375,18162300
2016-08-12,58.029998779296875,57.619998931884766,58.189998626708984,56.52607345581055,21655200
2016-08-15,58.0099983215332,57.959999084472656,58.5,56.70167922973633,19283900
2016-08-16,57.61000061035156,57.27000045776367,57.619998931884766,56.387542724609375,20523500
2016-08-17,57.540000915527344,57.22999954223633,57.68000030517578,56.50534439086914,18856400
2016-08-18,57.41999816894531,57.27000045776367,57.70000076293945,56.54460906982422,14214300
2016-08-19,57.43000030517578,57.20000076293945,57.72999954223633,56.564247131347656,17271000
2016-08-22,57.599998474121094,57.2599983215332,57.75,56.61333084106445,15221900
2016-08-23,57.900001525878906,57.849998474121094,58.18000030517578,56.82929992675781,18732400
2016-08-24,57.79999923706055,57.720001220703125,58.040000915527344,56.88819885253906,18151500
2016-08-25,57.880001068115234,57.779998779296875,58.290000915527344,57.10416793823242,18552600
2016-08-26,58.279998779296875,57.689998626708984,58.70000076293945,56.96673583984375,20971200
2016-08-29,58.18000030517578,58.099998474121094,58.599998474121094,57.03544998168945,16417200
2016-08-30,57.97999954223633,57.61000061035156,58.189998626708984,56.82929992675781,16930200
2016-08-31,57.650001525878906,57.29999923706055,57.79999923706055,56.40717697143555,20860300
2016-09-01,57.0099983215332,57.0099983215332,57.81999969482422,56.534793853759766,26075400
2016-09-02,57.66999816894531,57.41999816894531,58.189998626708984,56.61333084106445,18900500
2016-09-06,57.779998779296875,57.209999084472656,57.79999923706055,56.5544319152832,16278400
2016-09-07,57.470001220703125,57.40999984741211,57.84000015258789,56.603511810302734,17493400
2016-09-08,57.630001068115234,57.18000030517578,57.790000915527344,56.37772750854492,20146100
2016-09-09,56.790000915527344,56.209999084472656,57.52000045776367,55.18008041381836,35113900
2016-09-12,56.0,55.61000061035156,57.209999084472656,56.00468826293945,29303000
2016-09-13,56.5,56.04999923706055,56.650001525878906,55.49421691894531,30130200
2016-09-14,56.38999938964844,56.029998779296875,56.630001068115234,55.229164123535156,24062500
2016-09-15,56.150001525878906,55.97999954223633,57.349998474121094,56.14212417602539,26847000
2016-09-16,57.630001068115234,56.75,57.630001068115234,56.20103073120117,44607000
2016-09-19,57.27000045776367,56.849998474121094,57.75,55.88689041137695,20937100
2016-09-20,57.349998474121094,56.75,57.349998474121094,55.76909255981445,17384000
2016-09-21,57.5099983215332,57.08000183105469,57.849998474121094,56.70167541503906,33707300
2016-09-22,57.91999816894531,57.630001068115234,58.0,56.760581970214844,19822200
2016-09-23,57.869998931884766,57.380001068115234,57.90999984741211,56.37772750854492,19955300
2016-09-26,57.08000183105469,56.83000183105469,57.13999938964844,55.85744094848633,21688700
2016-09-27,56.93000030517578,56.68000030517578,58.060001373291016,56.88819885253906,28065100
2016-09-28,57.880001068115234,57.66999816894531,58.060001373291016,56.96673583984375,20536400
2016-09-29,57.810001373291016,57.209999084472656,58.16999816894531,56.3482780456543,25463500
2016-09-30,57.56999969482422,57.34000015258789,57.77000045776367,56.54460906982422,29910800
2016-10-03,57.40999984741211,57.060001373291016,57.54999923706055,56.36791229248047,19189500
2016-10-04,57.27000045776367,56.970001220703125,57.599998474121094,56.19120788574219,20085900
2016-10-05,57.290000915527344,57.2599983215332,57.959999084472656,56.58388137817383,16726400
2016-10-06,57.7400016784668,57.279998779296875,57.86000061035156,56.68205261230469,16212600
2016-10-07,57.849998474121094,57.41999816894531,57.97999954223633,56.74094772338867,20089000
2016-10-10,57.90999984741211,57.869998931884766,58.38999938964844,56.9765510559082,18196500
2016-10-11,57.88999938964844,56.88999938964844,58.02000045776367,56.14212417602539,26497400
2016-10-12,57.11000061035156,56.400001525878906,57.27000045776367,56.06359100341797,22177500
2016-10-13,56.70000076293945,56.31999969482422,57.29999923706055,55.87706756591797,25313700
2016-10-14,57.119998931884766,57.119998931884766,57.7400016784668,56.36791229248047,27402500
2016-10-17,57.36000061035156,56.869998931884766,57.459999084472656,56.17157745361328,23830000
2016-10-18,57.529998779296875,57.40999984741211,57.95000076293945,56.603511810302734,19149500
2016-10-19,57.470001220703125,57.400001525878906,57.84000015258789,56.475894927978516,22878400
2016-10-20,57.5,56.65999984741211,57.52000045776367,56.20103073120117,49455600
2016-10-21,60.279998779296875,59.4900016784668,60.45000076293945,58.56686782836914,80032200
2016-10-24,59.939998626708984,59.93000030517578,61.0,59.88231658935547,54067000
2016-10-25,60.849998474121094,60.79999923706055,61.369998931884766,59.872501373291016,35137200
2016-10-26,60.810001373291016,60.470001220703125,61.20000076293945,59.51909637451172,29911600
2016-10-27,60.61000061035156,60.09000015258789,60.83000183105469,58.99880599975586,28479900
2016-10-28,60.0099983215332,59.58000183105469,60.52000045776367,58.77302169799805,33574700
2016-10-31,60.15999984741211,59.91999816894531,60.41999816894531,58.82210159301758,26434700
2016-11-01,59.970001220703125,59.25,60.02000045776367,58.70430374145508,24533000
2016-11-02,59.81999969482422,59.29999923706055,59.93000030517578,58.34108352661133,22147000
2016-11-03,59.529998779296875,59.11000061035156,59.63999938964844,58.1251106262207,21600400
2016-11-04,58.650001525878906,58.52000045776367,59.279998779296875,57.634273529052734,28697000
2016-11-07,59.779998779296875,59.779998779296875,60.52000045776367,59.31294250488281,31664800
2016-11-08,60.54999923706055,60.150001525878906,60.779998779296875,59.36202621459961,22935400
2016-11-09,60.0,59.20000076293945,60.59000015258789,59.06752014160156,49632500
2016-11-10,60.47999954223633,57.630001068115234,60.4900016784668,57.62445831298828,57822400
2016-11-11,58.22999954223633,58.0099983215332,59.119998931884766,57.938594818115234,38767800
2016-11-14,59.02000045776367,57.279998779296875,59.08000183105469,57.055084228515625,41328400
2016-11-15,58.33000183105469,58.31999969482422,59.4900016784668,58.18175506591797,35904100
2016-11-16,58.939998626708984,58.810001373291016,59.65999984741211,58.952640533447266,27332500
2016-11-17,60.40999984741211,59.970001220703125,60.95000076293945,59.93106460571289,32132700
2016-11-18,60.779998779296875,60.29999923706055,61.13999938964844,59.64445495605469,27686300
2016-11-21,60.5,60.41999816894531,60.970001220703125,60.14849090576172,19652600
2016-11-22,60.97999954223633,60.810001373291016,61.2599983215332,60.40544891357422,23206700
2016-11-23,61.0099983215332,60.25,61.099998474121094,59.693870544433594,21848900
2016-11-25,60.29999923706055,60.130001068115234,60.529998779296875,59.82234573364258,8409600
2016-11-28,60.34000015258789,60.209999084472656,61.02000045776367,59.90141296386719,20732600
2016-11-29,60.650001525878906,60.52000045776367,61.40999984741211,60.37580490112305,22366700
2016-11-30,60.86000061035156,60.220001220703125,61.18000030517578,59.555503845214844,34655400
2016-12-01,60.11000061035156,58.939998626708984,60.150001525878906,58.507896423339844,34542100
2016-12-02,59.08000183105469,58.79999923706055,59.470001220703125,58.55731201171875,25515700
2016-12-05,59.70000076293945,59.560001373291016,60.59000015258789,59.51597595214844,23552700
2016-12-06,60.43000030517578,59.79999923706055,60.459999084472656,59.2491340637207,19907000
2016-12-07,60.0099983215332,59.79999923706055,61.380001068115234,60.652530670166016,30809000
2016-12-08,61.29999923706055,60.84000015258789,61.58000183105469,60.29673385620117,21220800
2016-12-09,61.18000030517578,61.130001068115234,61.9900016784668,61.24551773071289,27349400
2016-12-12,61.81999969482422,61.720001220703125,62.29999923706055,61.44317626953125,20198100
2016-12-13,62.5,62.2400016784668,63.41999816894531,62.24370574951172,35718900
2016-12-14,63.0,62.529998779296875,63.45000076293945,61.94721221923828,30352700
2016-12-15,62.70000076293945,62.29999923706055,63.150001525878906,61.848384857177734,27669900
2016-12-16,62.95000076293945,62.119998931884766,62.95000076293945,61.5716552734375,42453100
2016-12-19,62.560001373291016,62.41999816894531,63.77000045776367,62.876224517822266,34338200
2016-12-20,63.689998626708984,63.029998779296875,63.79999923706055,62.79716110229492,26028400
2016-12-21,63.43000030517578,63.119998931884766,63.70000076293945,62.79716110229492,17096300
2016-12-22,63.84000015258789,63.40999984741211,64.0999984741211,62.80704116821289,22176600
2016-12-23,63.45000076293945,62.79999923706055,63.540000915527344,62.50067138671875,12403800
2016-12-27,63.209999084472656,63.209999084472656,64.06999969482422,62.54019546508789,11763200
2016-12-28,63.400001525878906,62.83000183105469,63.400001525878906,62.25358963012695,14653300
2016-12-29,62.86000061035156,62.72999954223633,63.20000076293945,62.16464614868164,10250600
2016-12-30,62.959999084472656,62.029998779296875,62.9900016784668,61.41352462768555,25579900
